id	name	int_name	alternative_names	latitude	longitude	f1	f2	f3	f4	f5	f6	f7	f8	f9	f10	f11	country	date
3197377	Kranj	Kranj	Kranj,Mestna Obcina Kranj,Mestna Občina Kranj,Opstina Kranj,Opština Kranj	46.24691	14.35646	A	ADM1	SI		52				55029		400	Europe/Ljubljana	2014-04-22
3197378	Kranj	Kranj	Cragni,Krainburg,Kran',Kranj,kurani,Крань,クラーニ	46.23887	14.35561	P	PPLA	SI		52				37941		387	Europe/Ljubljana	2022-08-16
3197380	Kramarovci	Kramarovci	Hatarfalva,Határfalva,Kramarovci,Kromarovci,Sinnersdorf	46.80833	16.01167	P	PPL	SI		A6				54		319	Europe/Ljubljana	2014-04-24
3197396	Kraljevci	Kraljevci	Kraljevci	46.56667	16	P	PPL	SI		D1				157		224	Europe/Ljubljana	2014-04-24
3197414	Krajna	Krajna	Krajina,Krajna,Veghely,Véghely	46.69	16.05056	P	PPL	SI		M6				293		200	Europe/Ljubljana	2014-04-24
3197431	Kozminci	Kozminci	Kozminci	46.3	15.85	P	PPL	SI		K1				135		258	Europe/Ljubljana	2014-04-24
3197435	Kozlovka	Kozlovka	Kozlorka,Kozlovka,Monte Cesloca,Monte Cosloca	45.70778	14.37972	T	MT	SI		91				0		1020	Europe/Ljubljana	2012-01-19
3197436	Kožljek	Kozljek	Kozlek,Kozljec,Kozljek,Kožlek,Kožljec,Kožljek	45.84778	14.38028	P	PPL	SI		13				62		792	Europe/Ljubljana	2014-04-25
3197439	Kozji Vrh nad Dravogradom	Kozji Vrh nad Dravogradom	Kozji Vrh,Kozji Vrh nad Dravogradom	46.63563	15.07002	P	PPL	SI		25				98		813	Europe/Ljubljana	2014-04-27
3197442	Kozje	Kozje	Drachenburg,Kozje	46.075	15.56028	P	PPLA	SI		51				634		285	Europe/Ljubljana	2022-08-17
3197443	Kozjane	Kozjane	Cosiane,Kozjane	45.61694	14.08111	P	PPL	SI		19				13		567	Europe/Ljubljana	2014-04-24
3197445	Kozjak pri Ceršaku	Kozjak pri Cersaku	Kozjak,Kozjak pri Cersaku,Kozjak pri Ceršaku	46.69875	15.68675	P	PPL	SI		B3				158		294	Europe/Ljubljana	2014-04-26
3197446	Kozjak nad Pesnico	Kozjak nad Pesnico	Kozjak,Kozjak nad Pesnico,Kozjek nad Pesnico	46.61	15.63444	P	PPLL	SI		55				602		270	Europe/Ljubljana	2014-04-24
3197452	Kozjak	Kozjak	Kozjak,Paski Kozjak,Paški Kozjak	46.37306	15.21472	T	MTS	SI		G3				0		885	Europe/Ljubljana	2012-01-19
3197462	Kozina	Kozina	Cosina,Cosina d'Istria,Cosina d’Istria,Kozina	45.61	13.93556	P	PPL	SI		35				544		494	Europe/Ljubljana	2021-10-06
3197473	Kožbana	Kozbana	Cosbana nel Collio,Kozbana,Kožbana	46.04333	13.53278	P	PPL	SI		07				39		271	Europe/Ljubljana	2020-06-11
3197476	Kozarje	Kozarje	Kozarje	46.04389	14.47083	P	PPL	SI		61				0		300	Europe/Ljubljana	2014-04-06
3197477	Kozarišče	Kozarisce	Kosarse,Kozarisce,Kozarišče	45.62805	14.46332	P	PPL	SI		I7				262		841	Europe/Ljubljana	2014-04-27
3197494	Kozana	Kozana	Cosana del Collio,Cosana nel Collio,Cosana nel Còllio,Kozana	45.99278	13.55028	P	PPL	SI		07				381		162	Europe/Ljubljana	2014-04-24
3197499	Kovor	Kovor	Kovor	46.35	14.28333	P	PPL	SI		D5				788		541	Europe/Ljubljana	2014-04-24
3197500	Kovk	Kovk	Kovk	46.13333	15.11667	P	PPL	SI		34				97		580	Europe/Ljubljana	2014-04-24
3197501	Kovk	Kovk	Kolk,Kovk	45.91389	13.92972	P	PPLL	SI		01				134		827	Europe/Ljubljana	2014-04-24
3197523	Kovačevci	Kovacevci	Kovacevci,Kovacovci,Kovačevci,Kovačovci,Ottohaza,Ottóháza,Vaskovacsi,Vaskovácsi,Vend-Kovacsi,Vend-Kovácsi	46.79667	16.12389	P	PPL	SI		G8				131		343	Europe/Ljubljana	2014-04-24
3197529	Kotredež	Kotredez	Kotredez,Kotredež	46.15804	14.99641	P	PPL	SI		E7				191		416	Europe/Ljubljana	2014-04-26
3197530	Kot pri Semiču	Kot pri Semicu	Kot,Kot pri Semicu,Kot pri Semiču	45.63333	15.16667	P	PPL	SI		B1				0		221	Europe/Ljubljana	2020-06-11
3197531	Kot pri Ribnici	Kot pri Ribnici	Kot,Kot pri Ribnici	45.74444	14.68056	P	PPL	SI		L1				118		530	Europe/Ljubljana	2014-04-24
3197539	Kotlje	Kotlje	Kotle,Kotlje	46.52139	14.98694	P	PPL	SI		K8				1026		447	Europe/Ljubljana	2014-04-27
3197551	Kot	Kot	Kot	46.54417	16.38833	P	PPL	SI		I4				117		162	Europe/Ljubljana	2014-04-24
3197552	Kot na Pohorju	Kot na Pohorju		46.43333	15.43333	P	PPL	SI		L8				159		1049	Europe/Ljubljana	2014-04-25
3197558	Koschuta	Koschuta	Caravanche,Koschuta,Kosuta,Košuta,Zellerwand	46.41667	14.41667	T	MTS	SI	AT	D5				0		1067	Europe/Ljubljana	2014-03-08
3197562	Kostrivnica	Kostrivnica	Kostrivnica	46.15738	15.38937	P	PPL	SI		57				191		426	Europe/Ljubljana	2014-04-25
3197581	Kostanjevica na Krki	Kostanjevica na Krki	Kostanevica na Krki,Kostanevicja-na-Krki,Kostanjevica na Krki,Kostanjevica ob Krki,Kostanjevjca,Landstrass,Landstraß,ke si ta nie wei cha,koseutanebichanakeuleuki,kstanywytsa na krky,kwstanywytsa na krky,Костанєвиця-на-Кркі,Костањевица на Крки,كوستانيويتسا نا كركي,کستانیویتسا نا کرکی,コンスタニェヴィツァ・ナ・クルキ,科斯塔涅維察,코스타네비차나크르키	45.84611	15.42222	P	PPLA	SI		O3				695		152	Europe/Ljubljana	2014-04-27
3197582	Kostanjevica na Krasu	Kostanjevica na Krasu	Castagnevizza,Kostanjevica,Kostanjevica na Krasu,Landstrass,Landstraß	45.845	13.64167	P	PPL	SI		J5				348		286	Europe/Ljubljana	2014-04-24
3197589	Kostanj	Kostanj	Kostanj	46.22404	14.74386	P	PPL	SI		H6				41		490	Europe/Ljubljana	2014-04-26
3197596	Koštabona	Kostabona	Costabona,Kastabona,Kaštabona,Kostabona,Koštabona	45.48	13.73944	P	PPL	SI		50				229		203	Europe/Ljubljana	2020-06-11
3197606	Košnica pri Celju	Kosnica pri Celju	Kosnica,Kosnica pri Celju,Košnica,Košnica pri Celju	46.21667	15.23333	P	PPL	SI		11				579		329	Europe/Ljubljana	2014-04-25
3197628	Koseze	Koseze	Koseze	46.06667	14.46667	P	PPL	SI		61				0		309	Europe/Ljubljana	2016-03-10
3197629	Koseze	Koseze	Cosesse,Koseze	45.55028	14.24361	P	PPL	SI		38				343		419	Europe/Ljubljana	2014-04-24
3197650	Korovci	Korovci	Karlsdorf,Karolyfa,Korovci,Károlyfa	46.73083	16.00472	P	PPL	SI		F8				181		228	Europe/Ljubljana	2014-04-24
3197651	Koroška Vas	Koroska Vas	Koroska Vas,Korosta Vas,Koroška Vas,Korošta Vas	45.75	15.2	P	PPL	SI		J7				194		280	Europe/Ljubljana	2014-04-25
3197668	Koritno	Koritno	Koritno	46.40568	15.43268	P	PPL	SI		L8				186		703	Europe/Ljubljana	2014-04-26
3197669	Koritno	Koritno	Koritno	45.85	15.63333	P	PPL	SI		08				91		333	Europe/Ljubljana	2014-04-24
3197675	Koritnice	Koritnice	Coritenza,Koritnica,Koritnice	45.62045	14.33257	P	PPL	SI		38				151		971	Europe/Ljubljana	2014-04-27
3197676	Koritnica	Koritnica	Koritnica,Torrente Coritenza	46.33	13.57722	H	STM	SI		00				0		396	Europe/Ljubljana	2012-01-19
3197677	Koritnica	Koritnica	Koritnica	46.15944	13.86944	H	STM	SI		00				0		274	Europe/Ljubljana	2020-09-11
3197678	Koritnica	Koritnica	Kloritnica,Koritnica	46.16889	13.87111	P	PPL	SI		D2				148		317	Europe/Ljubljana	2014-04-24
3197692	Koretno	Koretno	Koretno	46.20716	15.56113	P	PPL	SI		C5				77		286	Europe/Ljubljana	2014-04-26
3197695	Koreno nad Horjulom	Koreno nad Horjulom	Koreno,Koreno nad Horjulom	46.03333	14.3	P	PPL	SI		H3				106		701	Europe/Ljubljana	2014-04-24
3197722	Koprivnik v Bohinju	Koprivnik v Bohinju	Koprivnik,Koprivnik v Bohinju	46.31333	13.97	P	PPL	SI		04				216		1040	Europe/Ljubljana	2014-04-24
3197723	Koprivnik	Koprivnik	Koprivnik	45.6025	15.03333	P	PPL	SI		H7				75		631	Europe/Ljubljana	2014-04-24
3197732	Koprivna	Koprivna	Koprivna	46.46667	14.75	P	PPL	SI		16				150		1274	Europe/Ljubljana	2014-04-24
3197738	Kopriva	Kopriva	Capriva del Carso,Capriva nel Carso,Copriva,Kopriva	45.78167	13.83389	P	PPL	SI		B7				175		281	Europe/Ljubljana	2014-04-24
3197742	Kopitnik	Kopitnik		46.11667	15.18333	T	MT	SI		57				0		596	Europe/Ljubljana	2008-11-06
3197751	Koprski Zaliv	Koprski Zaliv	Baia di Capodistria,Koparski Zaliv,Koperski Zaliv,Koperski Zaljev,Koprski Zaliv,Vallone di Capodistria	45.56361	13.71056	H	BAY	SI		50				0		-9999	Europe/Ljubljana	2012-02-02
3197752	Koper	Koper	Capodistria,Comune Citta di Capodistria,Comune Città di Capodistria,Gorad Koper,Iustinopolis,Kapodistrio,Kopar,Koper,Koper-Capodistria,Koperis,Mestna Obcina Koper,Mestna Obcina Koper-Capodistria,Mestna Občina Koper,Mestna Občina Koper-Capodistria,Opstina Koper,Opština Koper,ke pei er,kho phe xr,kopeleu,koperu,kpr  aslwwny,kwbr,kwpr,qwpr,Κόπερ,Горад Копер,Копар,Копер,קופר,كوبر,کوپر,کپر، اسلوونی,โคเพอร์,კოპერი,コペル,科佩尔,코페르	45.51833	13.82667	A	ADM1	SI		50				52700		281	Europe/Ljubljana	2014-04-22
3197753	Koper	Koper	Capodistria,Grad Kopar,Kopar,Koper,Koperis,koperu,Копер,コペル	45.54694	13.72944	P	PPLA	SI		50				25753		15	Europe/Ljubljana	2022-08-16
3197757	Kopanj	Kopanj	Kopanj	45.915	14.68389	T	HLL	SI		32				0		323	Europe/Ljubljana	2018-12-05
3197760	Kopačnica	Kopacnica		46.10667	14.11861	H	STM	SI		00				0		409	Europe/Ljubljana	1996-01-30
3197761	Kopačnica	Kopacnica	Kopacnica,Kopačnica	46.13333	14.08333	P	PPL	SI		27				79		735	Europe/Ljubljana	2014-04-24
3197766	Kopa	Kopa	Kofel,Kopa	45.63333	15.03333	T	MT	SI		B1				0		972	Europe/Ljubljana	2012-01-19
3197776	Konjsko	Konjsko	Konjisko,Konjsko	46	15.3	P	PPL	SI		B6				75		298	Europe/Ljubljana	2014-04-24
3197781	Konjski Vrh	Konjski Vrh	Konjski Vrh	46.4	14.8	P	PPL	SI		I9				133		1321	Europe/Ljubljana	2014-04-24
3197790	Konjšica	Konjsica	Konjsica,Konjšica	46.1	14.96667	P	PPL	SI		I5				0		455	Europe/Ljubljana	2012-01-19
3197793	Konjščica	Konjscica		46.38333	14.38333	T	MT	SI		D5				0		1591	Europe/Ljubljana	2008-11-25
3197795	Konjiška Gora	Konjiska Gora	Konjiska Gora,Konjiška Gora	46.335	15.37	T	MT	SI		C4				0	1014	987	Europe/Ljubljana	2018-12-05
3197817	Kompolje	Kompolje	Kompolje	46.03333	15.26667	P	PPL	SI		B6				98		179	Europe/Ljubljana	2014-04-24
3197818	Kompolje	Kompolje	Kompolje	45.81639	14.71528	P	PPL	SI		20				494		432	Europe/Ljubljana	2014-04-24
3197828	Komolec	Komolec	Komolec	45.73932	14.95515	P	PPL	SI		G6				0		864	Europe/Ljubljana	2014-04-27
3197841	Komendska Dobrava	Komendska Dobrava	Dobrava,Komendska Dobrava,Komenska Dobrava	46.23333	14.55	P	PPL	SI		H8				61		365	Europe/Ljubljana	2014-04-25
3197842	Komen	Komen	Comen,Comeno,Komen	45.81528	13.74833	P	PPLA	SI		49				650		267	Europe/Ljubljana	2014-04-27
3197851	Komarna Vas	Komarna Vas	Komarna Vas	45.65942	15.06406	P	PPL	SI		B1				1		727	Europe/Ljubljana	2014-04-27
3197870	Colovrat	Colovrat	Colovrat,Kolovrat	46.16667	13.66667	T	RDGE	SI	IT	44				0		738	Europe/Ljubljana	2014-03-08
3197871	Kolovrat	Kolovrat	Kolovrat	46.17056	14.87417	P	PPL	SI		E7				143		536	Europe/Ljubljana	2014-04-24
3197873	Kolovec	Kolovec	Grad Kolovec,Kolovec	46.19572	14.65498	P	PPL	SI		H6				66		459	Europe/Ljubljana	2014-04-27
3197874	Kilovče	Kilovce	Kikovce,Kikovče,Kilovce,Kilovče,Kolovce,Kolovče	45.61944	14.18635	P	PPL	SI		38				52		539	Europe/Ljubljana	2014-04-24
3197888	Količevo	Kolicevo	Kolicevo,Količevo	46.15684	14.61052	P	PPL	SI		G7				347		313	Europe/Ljubljana	2014-04-26
3197904	Kokrica	Kokrica	Kokrica,Kokritz	46.27028	14.36111	P	PPL	SI		52				1646		403	Europe/Ljubljana	2022-01-09
3197905	Kokra	Kokra	Krain	46.23792	14.35707	H	STM	SI		00				0		379	Europe/Ljubljana	2006-11-17
3197906	Kokra	Kokra	Kanker,Kokra	46.33136	14.49322	P	PPL	SI		K5				264		639	Europe/Ljubljana	2014-04-27
3197912	Kokoriči	Kokorici	Kokorici,Kokoriči	46.55528	16.09861	P	PPL	SI		I1				132		189	Europe/Ljubljana	2014-04-24
3197915	Kokolajnščak	Kokolajnscak	Kokolajnsak,Kokolajnscak,Kokolajnšak,Kokolajnščak	46.53172	16.0017	P	PPL	SI		D1				84		262	Europe/Ljubljana	2014-04-26
3197922	Kokarje	Kokarje	Kokarje	46.3	14.95	P	PPL	SI		83				187		517	Europe/Ljubljana	2014-04-24
3197924	Kojsko	Kojsko	Kojsko,Santa Croce	46.00917	13.57972	P	PPL	SI		07				276		241	Europe/Ljubljana	2014-04-24
3197928	Kojca	Kojca	Kojca	46.15417	13.92833	T	MT	SI		14				0	1301	1237	Europe/Ljubljana	2013-04-04
3197929	Kog	Kog	Kog,Veliki Kog	46.47167	16.25083	P	PPL	SI		87				232		271	Europe/Ljubljana	2014-04-24
3197931	Kočna	Kocna		46.42384	14.07872	S	RSTN	SI		H4				0		564	Europe/Ljubljana	2009-05-11
3197939	Kočevska Gora	Kocevska Gora	Kocevska Gora,Kocevsko Pogorje,Kočevska Gora,Kočevsko Pogorje	45.62139	14.825	T	MT	SI		H7				0	1070	993	Europe/Ljubljana	2012-01-19
3197940	Kočevski Rog	Kocevski Rog	Kocevski Rog,Kočevski Rog,Rog,Rog Planina	45.64889	15.03	T	MT	SI		G6				0	1099	945	Europe/Ljubljana	2020-06-11
3197941	Kočevska Reka	Kocevska Reka	Kocevska Reka,Korevska Reka,Kočevska Reka,Kořevska Reka	45.57639	14.79694	P	PPL	SI		H7				272		562	Europe/Ljubljana	2014-04-24
3197942	Občina Kočevje	Obcina Kocevje	Kocevje,Kočevje,Obcina Kocevje,Občina Kočevje,Opstina Kocevje,Opština Kočevje	45.63028	14.90694	A	ADM1	SI		H7				16511		512	Europe/Ljubljana	2014-04-22
3197943	Kočevje	Kocevje	Gmina Kocevje,Gmina Kočevje,Gottschee,Koceve,Kocevje,Kochev'e,Kocheve,Kotsebie,Kočevje,Kočevė,Obcina Kocevje,Občina Kočevje,Opcina Kocevje,Općina Kočevje,ke qie wei,khx chewye,kochebe,kochevje,kochevuie,Κοτσέβιε,Кочеве,Кочевье,Кочевє,Кочевје,คอเชวเย,コチェーヴィェ,コチェーヴィエ,科切維,코체베	45.64333	14.86333	P	PPLA	SI		H7				8113		471	Europe/Ljubljana	2022-08-16
3197947	Koče	Koce	Cocce,Koce,Koče	45.72333	14.17778	P	PPL	SI		94				245		536	Europe/Ljubljana	2020-06-11
3197948	Koče	Koce	Koce,Koče	45.60245	14.8254	P	PPL	SI		H7				1		697	Europe/Ljubljana	2014-04-27
3197952	Koble	Koble	Koble	46.31583	15.5025	P	PPL	SI		C4				123		285	Europe/Ljubljana	2014-04-24
3197953	Koblarji	Koblarji	Koblarji,Koblerje,Kovlerji	45.70272	14.82847	P	PPL	SI		H7				292		552	Europe/Ljubljana	2015-11-16
3197954	Kobjeglava	Kobjeglava	Cobbia,Còbbia,Glava,Kobja Glava,Kobjeglava,Kobjo	45.8175	13.80583	P	PPL	SI		49				182		312	Europe/Ljubljana	2014-04-24
3197955	Kobilščak	Kobilscak	Kobilscak,Kobilščak	46.63111	16.02722	P	PPL	SI		A1				51		250	Europe/Ljubljana	2014-04-25
3197959	Kobilje	Kobilje	Brezovica,Kebele,Kebeleszentmarton,Kebeleszentmárton,Kobilje,Obcina Brezovica,Občina Brezovica,burezovuitsua,ブレゾヴィツァ	46.68472	16.39778	P	PPLA	SI		47				542		183	Europe/Ljubljana	2022-08-16
3197965	Kobilja Glava	Kobilja Glava	Kobilja Glava,Testa di Cavallo Monte	46.19139	13.79611	T	MT	SI		D2				0	1475	1409	Europe/Ljubljana	2012-01-19
3197975	Kobilec	Kobilec		45.5	15.23333	T	HLL	SI		17				0		257	Europe/Ljubljana	2008-11-05
3197983	Kobarid	Kobarid	Caporeto,Caporett,Caporetto,Cjauret,Cjaurêt,Gmina Kobarid,Karfreit,Kobarid,Obcina Kobarid,Občina Kobarid,Opcina Kobarid,Općina Kobarid,kbaryd,ke ba li de,kobalideu,kobarido,kwbaryd,Кобарид,Кобарід,كوباريد,کبارید,コバリード,科巴里德,코바리드	46.24761	13.57907	P	PPLA	SI		46				1121		237	Europe/Ljubljana	2017-03-18
3197990	Knežja Vas	Knezja Vas	Knezja Vas,Knežja Vas	45.89972	14.95194	P	PPL	SI		D4				71		295	Europe/Ljubljana	2014-04-25
3197991	Knežja Njiva	Knezja Njiva	Knezja Njiva,Knežja Njiva	45.7125	14.50444	P	PPL	SI		I7				29		625	Europe/Ljubljana	2014-04-25
3197992	Knežja Lipa	Knezja Lipa	Knezja Lipa,Knežja Lipa	45.55	15.01667	P	PPL	SI		H7				17		612	Europe/Ljubljana	2014-04-25
3197993	Knežina	Knezina	Knezina,Knežina	45.5	15.21667	P	PPL	SI		17				25		209	Europe/Ljubljana	2014-04-25
3198001	Knezdol	Knezdol	Knezdol	46.18333	15.03333	P	PPL	SI		D3				245		599	Europe/Ljubljana	2014-04-24
3198003	Knežak	Knezak	Fontana del Conte,Grafenbrunn,Knezak,Knežak	45.62454	14.2448	P	PPL	SI		38				486		586	Europe/Ljubljana	2014-04-25
3198006	Kneža	Kneza	Chiesa,Kneza,Kneža	46.16944	13.835	P	PPL	SI		D2				206		496	Europe/Ljubljana	2021-04-10
3198022	Klopce	Klopce	Klopce	46.4	15.6	P	PPL	SI		L8				168		263	Europe/Ljubljana	2014-04-24
3198044	Ključevica	Kljucevica	Kljucevica,Ključevica	46.1	15.08333	P	PPL	SI		D3				28		855	Europe/Ljubljana	2014-04-24
3198046	Ključarovci pri Ljutomeru	Kljucarovci pri Ljutomeru	Kljucarovci,Kljucarovci pri Ljutomeru,Ključarovci,Ključarovci pri Ljutomeru	46.55278	16.13778	P	PPL	SI		I1				357		182	Europe/Ljubljana	2014-04-24
3198066	Klinja Vas	Klinja Vas	Klinja Vas	45.66611	14.86611	P	PPL	SI		H7				241		490	Europe/Ljubljana	2014-04-24
3198081	Klenik	Klenik	Clenico,Klenik	45.6789	14.22112	P	PPL	SI		91				178		551	Europe/Ljubljana	2014-04-24
3198093	Klečica	Klecica		46.39737	13.94197	T	PK	SI		O2				0	1889	1866	Europe/Ljubljana	2014-04-22
3198094	Kleče pri Dolu	Klece pri Dolu	Klece,Klece pri Dolu,Kleče,Kleče pri Dolu	46.08333	14.66667	P	PPL	SI		22				139		261	Europe/Ljubljana	2014-04-24
3198096	Kleč	Klec	Klec,Klece,Kleč,Kleče	45.7075	14.89	P	PPL	SI		H7				0		462	Europe/Ljubljana	2012-01-19
3198097	Klavže	Klavze	Chiusa,Klavze,Klavže	46.15996	13.80324	P	PPL	SI		D2				80		203	Europe/Ljubljana	2014-04-26
3198104	Klanec pri Kozini	Klanec pri Kozini	Clanz,Klanec,Klanec pri Kozini,San Pietro,San Pietro di Madrasso,Sveti Peter	45.59417	13.92333	P	PPL	SI		35				115		456	Europe/Ljubljana	2014-04-24
3198105	Klanc	Klanc	Klanc,Klanec	46.35	15.21667	P	PPL	SI		G3				401		418	Europe/Ljubljana	2014-04-24
3198128	Kjumberk	Kjumberk		46.31667	15.18333	T	MT	SI		N5				0		413	Europe/Ljubljana	2008-11-25
3198131	Kitni Vrh	Kitni Vrh	Kitni Vrh	45.88034	14.83566	P	PPL	SI		39				77		361	Europe/Ljubljana	2014-04-26
3198165	Kidričevo	Kidricevo	Kidricevo,Kidrichevo,Kidričevo,Strnisce,Strnišče,Кидричево	46.40361	15.79111	P	PPLA	SI		45				1253		239	Europe/Ljubljana	2014-04-27
3198180	Kebelj	Kebelj	Kebelj	46.40488	15.45579	P	PPL	SI		L8				155		633	Europe/Ljubljana	2014-04-26
3198183	Kazlje	Kazlje	Casigliano di Sesana,Kazle,Kazlje	45.76167	13.9075	P	PPL	SI		B7				185		345	Europe/Ljubljana	2014-04-24
3198219	Kastelec	Kastelec	Castel,Kastelec	45.58111	13.87278	P	PPL	SI		50				70		319	Europe/Ljubljana	2014-04-24
3198233	Kasjakov Breg	Kasjakov Breg	Kasjakov Breg	46.51667	15.33333	T	MT	SI		I8				0		1072	Europe/Ljubljana	2018-12-05
3198244	Kasaze	Kasaze	Kasaze	46.23333	15.2	P	PPL	SI		N5				842		250	Europe/Ljubljana	2014-04-27
3198268	Karawanken	Karawanken	Caravanche,Karavankak,Karavanke,Karavankák,Karawanken	46.41667	14.41667	T	MTS	SI	AT	D5				0		1067	Europe/Ljubljana	2014-03-08
3198297	Kapuner Kogel	Kapuner Kogel	Kapunar,Kapuner Kogel	46.63333	15.25	T	MT	SI	AT	A2				0		735	Europe/Ljubljana	2014-03-08
3198309	Kapič	Kapic	Kapic,Kapič	45.50389	14.8325	T	MT	SI		H9				0		820	Europe/Ljubljana	2018-12-05
3198316	Kapele	Kapele	Kapele	45.93333	15.68333	P	PPL	SI		08				239		188	Europe/Ljubljana	2014-04-24
3198324	Kapca	Kapca	Gyertjanos,Gyertjanoš,Kapca,Kapcza	46.55528	16.38278	P	PPL	SI		I4				441		163	Europe/Ljubljana	2014-04-24
3198337	Kanomlja	Kanomlja		46.03333	14.01667	H	STM	SI		00				0		348	Europe/Ljubljana	1993-11-01
3198338	Kanji Dol	Kanji Dol	Kanji Dol	45.90222	14.05194	P	PPL	SI		36				12		1001	Europe/Ljubljana	2014-04-24
3198340	Kanjavec	Kanjavec	Rifugio Alba	46.36044	13.80729	T	MT	SI		06				0	2568	2494	Europe/Ljubljana	2014-04-22
3198342	Kanižarica	Kanizarica	Kanizarica,Kanižarica,Kanjizarica	45.55	15.16667	P	PPL	SI		17				583		176	Europe/Ljubljana	2020-06-11
3198343	Kaniža	Kaniza	Kaniza,Kaniža	46.64869	15.66966	P	PPL	SI		89				224		306	Europe/Ljubljana	2014-04-27
3198349	Kandrše	Kandrse	Kandrse,Kandrše	46.13333	14.83333	P	PPL	SI		I5				0		500	Europe/Ljubljana	2012-05-06
3198352	Kančevci	Kancevci	Benedek,Felsoszentbenedek,Felsőszentbenedek,Kancevci,Kancovci,Kančevci,Kančovci	46.7588	16.24784	P	PPL	SI		78				60		311	Europe/Ljubljana	2014-04-26
3198353	Kanalski Vrh	Kanalski Vrh	Kanalski Vrh,Verco di Canale	46.06973	13.66631	P	PPL	SI		44				57		597	Europe/Ljubljana	2014-04-26
3198354	Kanal	Kanal	Canale,Canale d'Isonzo,Canale d’Isonzo,Kanal	46.08861	13.63972	P	PPLA	SI		44				1269		190	Europe/Ljubljana	2014-04-27
3198357	Kamovci	Kamovci	Kamahaza,Kamovci,Kámaháza	46.62889	16.38361	P	PPL	SI		I4				111		167	Europe/Ljubljana	2014-04-24
3198358	Kamno	Kamno	Camina,Kamno	46.21374	13.63699	P	PPL	SI		D2				226		209	Europe/Ljubljana	2014-05-11
3198359	Kamnje	Kamnje	Camigna,Kamnje	45.89972	13.83333	P	PPL	SI		01				190		236	Europe/Ljubljana	2014-04-24
3198360	Kamniške Planine	Kamniske Planine	Kamniske Alpe,Kamniske Planine,Kamniške Alpe,Kamniške Planine	46.25	14.66667	T	MTS	SI		H6				0		805	Europe/Ljubljana	2012-01-19
3198361	Kamniška Bistrica	Kamniska Bistrica	Kamniska Bistrica,Kamniška Bistrica	46.08333	14.65	H	STM	SI		00				0		263	Europe/Ljubljana	2012-01-19
3198362	Kamniška Bistrica	Kamniska Bistrica	Bistriski Dom,Bistriški Dom,Dom v Kamniskoj-Bistrici,Dom v Kamniškoj-Bistrici,Kamniska Bistrica,Kamniška Bistrica	46.33333	14.6	P	PPL	SI		H6				23		1275	Europe/Ljubljana	2014-04-25
3198363	Kamnik pod Krimom	Kamnik pod Krimom	Kamnik,Kamnik pod Krimom	45.94659	14.40642	P	PPL	SI		09				921		503	Europe/Ljubljana	2014-05-01
3198364	Kamnik	Kamnik	Kamnik,Obcina Kamnik,Občina Kamnik,Opstina Kamnik,Opština Kamnik	46.24406	14.66721	A	ADM1	SI		H6				29073		702	Europe/Ljubljana	2014-04-22
3198365	Kamnik	Kamnik	Kamnik,Kamnikas,Lithopolis,Stein,ka mu ni ke,kamnikeu,kamnyk,kamuniku,kha mnik,Камник,كامنيك,کامنیک,คามนิก,კამნიკი,カムニーク,卡姆尼克,캄니크	46.22587	14.61207	P	PPLA	SI		H6				13644		385	Europe/Ljubljana	2014-04-27
3198366	Kamnica	Kamnica	Kamnica	46.57444	15.61417	P	PPL	SI		J2				1638		289	Europe/Ljubljana	2014-04-27
3198368	Kamna Gorica	Kamna Gorica	Kamna Gorica	46.31667	14.2	P	PPL	SI		A3				563		532	Europe/Ljubljana	2014-04-24
3198369	Kamna Gorica	Kamna Gorica		45.9	15.03333	P	PPL	SI		D4				0		277	Europe/Ljubljana	2008-11-25
3198406	Kamenica	Kamenica	Kamenica,Kamnica	46	15.2	P	PPL	SI		B6				38		390	Europe/Ljubljana	2014-04-24
3198416	Kamenica	Kamenica	Kamenica	45.89639	14.45028	T	MT	SI		09				0	1000	990	Europe/Ljubljana	2018-12-05
3198426	Kambreško	Kambresko	Cambresco,Kambresko,Kambreško	46.12833	13.65278	P	PPL	SI		44				119		570	Europe/Ljubljana	2020-06-11
3198436	Kalški Greben	Kalski Greben	Kalski Greben,Kalški Greben	46.33361	14.53917	T	MT	SI		K5				0	2223	2130	Europe/Ljubljana	2014-04-06
3198439	Kalobje	Kalobje	Kalobje	46.16722	15.39444	P	PPL	SI		L7				70		609	Europe/Ljubljana	2014-04-24
3198443	Kal-Koritnica	Kal-Koritnica	Cal di Plezzo,Kal,Kal-Koritnica	46.3375	13.58417	P	PPL	SI		06				151		478	Europe/Ljubljana	2014-04-24
3198447	Kališe	Kalise	Kalisce,Kalise,Kališe,Kališče	46.26667	14.68333	P	PPL	SI		H6				55		973	Europe/Ljubljana	2014-04-25
3198467	Kalce-Naklo	Kalce-Naklo	Kalce,Kalce-Naklo	45.88333	15.45	P	PPL	SI		54				170		150	Europe/Ljubljana	2014-04-24
3198468	Kalce	Kalce	Kalce,Kalise,Kališe	45.89556	14.19361	P	PPL	SI		64				529		500	Europe/Ljubljana	2014-04-24
3198478	Kal	Kal	Kal	46.16667	15.11667	P	PPL	SI		34				45		816	Europe/Ljubljana	2014-04-24
